fsw,cap,ind,pl_sw_h,pl_sw_l
20000.0,7.157894736842105e-05,0.001066842105263158,3.6988319373172143,0.5108656707072515
20000.0,7.157894736842105e-05,0.0011705263157894736,2.8113593431357167,0.3853593869273692
20000.0,7.157894736842105e-05,0.0012742105263157896,4.325715003060533,0.6285109899471104
20000.0,7.157894736842105e-05,0.0013778947368421053,8.22026168063247,0.6857609807322274
20000.0,7.157894736842105e-05,0.001481578947368421,3.959913273770332,0.5770378728864436
20000.0,7.157894736842105e-05,0.001585263157894737,3.909941859265052,0.19665834608204308
20000.0,7.157894736842105e-05,0.0016889473684210527,4.082093020359661,0.2392659672603472
20000.0,7.157894736842105e-05,0.0017926315789473684,2.2900371697299895,0.29820966219644274
20000.0,7.157894736842105e-05,0.0018963157894736843,2.709086135811016,0.4646140930153244
20000.0,7.157894736842105e-05,0.002,3.8884808058132188,0.5240360080535172
20000.0,0.0001231578947368421,3e-05,4.001551421027403,0.6074477636585646
20000.0,0.0001231578947368421,0.0001336842105263158,6.687086460898978,0.3907694710216291
20000.0,0.0001231578947368421,0.00023736842105263157,4.922041831588013,0.7472051305522643
20000.0,0.0001231578947368421,0.0003410526315789474,5.980137047714415,0.6816837294563716
20000.0,0.0001231578947368421,0.00044473684210526317,3.2288680502911475,0.8005620540210405
20000.0,0.0001231578947368421,0.0005484210526315789,4.846668716800565,0.21169198936115746
20000.0,0.0001231578947368421,0.0006521052631578947,5.381575242309763,0.681071534907561
20000.0,0.0001231578947368421,0.0007557894736842104,5.092555440455407,0.36847804683808605
20000.0,0.0001231578947368421,0.0008594736842105263,4.017142314096161,0.39206717682097747
20000.0,0.0001231578947368421,0.0009631578947368421,4.958441205642768,0.15358077132993592
20000.0,0.0001231578947368421,0.001066842105263158,6.402895356899751,0.3678327997543187
20000.0,0.0001231578947368421,0.0011705263157894736,8.16239940511795,0.3874877992793392
20000.0,0.0001231578947368421,0.0012742105263157896,2.216828713085171,0.347660206780868
20000.0,0.0001231578947368421,0.0013778947368421053,2.196615065201775,0.24046950231930353
20000.0,0.0001231578947368421,0.001481578947368421,4.217960597453505,0.6334581036455253
20000.0,0.0001231578947368421,0.001585263157894737,4.037878309620164,0.5764750497829949
20000.0,0.0001231578947368421,0.0016889473684210527,6.801943520185512,0.6455185912886037
20000.0,0.0001231578947368421,0.0017926315789473684,4.795562948271728,0.3530485196175732
20000.0,0.0001231578947368421,0.0018963157894736843,4.5641749639028495,0.5172156754773123
20000.0,0.0001231578947368421,0.002,4.030651404068848,0.4413482005306705
20000.0,0.00017473684210526314,3e-05,5.223794550635092,0.3456849104253986
20000.0,0.00017473684210526314,0.0001336842105263158,5.159681436832113,0.285589520138506
20000.0,0.00017473684210526314,0.00023736842105263157,3.634822332698054,0.3867299371202256
20000.0,0.00017473684210526314,0.0003410526315789474,5.208798052442425,0.40979194234933586
20000.0,0.00017473684210526314,0.00044473684210526317,5.393731682480829,0.27507804971869304
20000.0,0.00017473684210526314,0.0005484210526315789,5.2726075723758665,0.46696680400278706
20000.0,0.00017473684210526314,0.0006521052631578947,6.174522910708623,0.5433078521629239
20000.0,0.00017473684210526314,0.0007557894736842104,4.513166897686041,0.6752956546780632
20000.0,0.00017473684210526314,0.0008594736842105263,1.8865123617246526,0.33769911773192257
20000.0,0.00017473684210526314,0.0009631578947368421,2.7558236790695316,0.5682333749810027
20000.0,0.00017473684210526314,0.001066842105263158,3.573787257739826,0.5777028758295659
20000.0,0.00017473684210526314,0.0011705263157894736,4.633530462064228,0.4354367081910902
20000.0,0.00017473684210526314,0.0012742105263157896,2.0142847239106865,0.39322310957018314
20000.0,0.00017473684210526314,0.0013778947368421053,4.485955384698047,0.8031207104143864
20000.0,0.00017473684210526314,0.001481578947368421,5.528883543119415,0.3701896221215619
20000.0,0.00017473684210526314,0.001585263157894737,1.4931387310996203,0.7345825565178782
20000.0,0.00017473684210526314,0.0016889473684210527,3.6539426724268242,0.49663823382480016
20000.0,0.00017473684210526314,0.0017926315789473684,4.337990858260258,0.5097552210858651
20000.0,0.00017473684210526314,0.0018963157894736843,2.343200149228924,0.31869628568767705
20000.0,0.00017473684210526314,0.002,6.8950167806801606,0.4414323257532571
20000.0,0.0002263157894736842,3e-05,2.210156959181072,0.5134213803467916
20000.0,0.0002263157894736842,0.0001336842105263158,5.888845472501177,0.6549071627237754
20000.0,0.0002263157894736842,0.00023736842105263157,4.938045030952159,0.45020094644905473
20000.0,0.0002263157894736842,0.0003410526315789474,5.807785340354237,0.8272052988835439
20000.0,0.0002263157894736842,0.00044473684210526317,7.583772362914514,0.4287640281770166
20000.0,0.0002263157894736842,0.0005484210526315789,5.014769781675388,0.6341486695454543
20000.0,0.0002263157894736842,0.0006521052631578947,5.154581592917768,0.29886976852307234
20000.0,0.0002263157894736842,0.0007557894736842104,3.6694685097764053,0.44297519680837977
20000.0,0.0002263157894736842,0.0008594736842105263,4.906682348545443,0.9942217018232562
20000.0,0.0002263157894736842,0.0009631578947368421,5.141057842476571,0.5270753160562673
20000.0,0.0002263157894736842,0.001066842105263158,3.629965194088225,0.9157745107165247
20000.0,0.0002263157894736842,0.0011705263157894736,5.097294339201918,0.262660115181785
20000.0,0.0002263157894736842,0.0012742105263157896,5.340664674545673,0.5184667904955242
20000.0,0.0002263157894736842,0.0013778947368421053,4.367640592459553,0.3762472585721327
20000.0,0.0002263157894736842,0.001481578947368421,5.585451743774186,0.49814554991992444
20000.0,0.0002263157894736842,0.001585263157894737,4.503676692433577,0.4225423031898437
20000.0,0.0002263157894736842,0.0016889473684210527,10.55751182191945,0.7142101277917107
20000.0,0.0002263157894736842,0.0017926315789473684,5.118733214669136,0.25856109516942183
20000.0,0.0002263157894736842,0.0018963157894736843,3.9105204717500843,0.3641104148925298
20000.0,0.0002263157894736842,0.002,3.594727391447983,0.32569655003952597
20000.0,0.00027789473684210523,3e-05,1.7329749979610896,0.5607080584177383
20000.0,0.00027789473684210523,0.0001336842105263158,6.1862250787694855,0.35646509396654685
20000.0,0.00027789473684210523,0.00023736842105263157,6.636657599566184,0.4683495383571481
20000.0,0.00027789473684210523,0.0003410526315789474,3.7990468718461345,0.6951161105815632
20000.0,0.00027789473684210523,0.00044473684210526317,4.256105569440208,0.32462147561694976
20000.0,0.00027789473684210523,0.0005484210526315789,7.091925456140427,0.2476027792009036
20000.0,0.00027789473684210523,0.0006521052631578947,5.084847475937018,0.4540732230669793
20000.0,0.00027789473684210523,0.0007557894736842104,5.182383695796998,0.4066402754214504
20000.0,0.00027789473684210523,0.0008594736842105263,6.4793591715435035,0.3567534866061397
20000.0,0.00027789473684210523,0.0009631578947368421,4.432376336766001,0.37714362858896155
20000.0,0.00027789473684210523,0.001066842105263158,3.605627552355311,0.5643196268720163
20000.0,0.00027789473684210523,0.0011705263157894736,5.541501398314522,0.4424078377010964
20000.0,0.00027789473684210523,0.0012742105263157896,3.4056992128485186,0.38328588353028287
20000.0,0.00027789473684210523,0.0013778947368421053,5.999598100239209,0.2673258615653826
20000.0,0.00027789473684210523,0.001481578947368421,5.087455149232255,0.5031906447263632
20000.0,0.00027789473684210523,0.001585263157894737,5.318171392175657,0.5711091282078826
20000.0,0.00027789473684210523,0.0016889473684210527,5.794382741604177,0.6080593180309424
20000.0,0.00027789473684210523,0.0017926315789473684,6.438779499892621,0.5306768096037106
20000.0,0.00027789473684210523,0.0018963157894736843,5.3318083052277006,0.28277102907416385
20000.0,0.00027789473684210523,0.002,4.378186721054237,0.26810334520120727
20000.0,0.0003294736842105263,3e-05,5.8107769885334015,0.316157773937716
20000.0,0.0003294736842105263,0.0001336842105263158,5.067466300270796,0.20144453482964178
20000.0,0.0003294736842105263,0.00023736842105263157,4.710321350427379,0.23815202951090875
20000.0,0.0003294736842105263,0.0003410526315789474,3.0219016165232437,0.43625734360092305
20000.0,0.0003294736842105263,0.00044473684210526317,4.738216627963632,0.586774513459942
20000.0,0.0003294736842105263,0.0005484210526315789,4.5971625118013115,0.4180096629411631
20000.0,0.0003294736842105263,0.0006521052631578947,3.319957959263822,0.37795017224247607
20000.0,0.0003294736842105263,0.0007557894736842104,6.455567397461218,0.3865639956370864
20000.0,0.0003294736842105263,0.0008594736842105263,3.643578893980584,0.48819186290609523
20000.0,0.0003294736842105263,0.0009631578947368421,5.495280628300668,0.45786872853927624
20000.0,0.0003294736842105263,0.001066842105263158,2.645559287301027,0.3926873053833365
20000.0,0.0003294736842105263,0.0011705263157894736,3.5452223126924025,0.3639713305806058
20000.0,0.0003294736842105263,0.0012742105263157896,4.096358441830882,0.42442331495297586
20000.0,0.0003294736842105263,0.0013778947368421053,3.8233287685570643,0.44361068066244913
20000.0,0.0003294736842105263,0.001481578947368421,5.6509076272536,0.530649847951734
20000.0,0.0003294736842105263,0.001585263157894737,5.238500728722277,0.5597799528428854
20000.0,0.0003294736842105263,0.0016889473684210527,3.576485500297065,0.46425443422550633
20000.0,0.0003294736842105263,0.0017926315789473684,3.157355908281687,0.26343997935423263
20000.0,0.0003294736842105263,0.0018963157894736843,6.156148584729423,0.2813162109875106
20000.0,0.0003294736842105263,0.002,5.988550771079474,0.42876695269281795
20000.0,0.00038105263157894734,3e-05,4.403371214066665,0.6430862211080434
20000.0,0.00038105263157894734,0.0001336842105263158,2.1422221130420405,0.3009835406478164
20000.0,0.00038105263157894734,0.00023736842105263157,5.056030368372033,0.35088752193312234
20000.0,0.00038105263157894734,0.0003410526315789474,5.582922602496111,0.36166362312334904
20000.0,0.00038105263157894734,0.00044473684210526317,2.9639970514021265,0.44248548180361513
20000.0,0.00038105263157894734,0.0005484210526315789,3.444738641096039,0.5268786564822119
20000.0,0.00038105263157894734,0.0006521052631578947,5.032850500163774,0.3300404220506904
20000.0,0.00038105263157894734,0.0007557894736842104,2.7300849811572863,0.4376555134586413
20000.0,0.00038105263157894734,0.0008594736842105263,4.5817268950555805,0.23837577727845294
20000.0,0.00038105263157894734,0.0009631578947368421,5.989687822375768,0.4716971615420098
20000.0,0.00038105263157894734,0.001066842105263158,4.282905413525532,0.5008604792646871
20000.0,0.00038105263157894734,0.0011705263157894736,3.3421326658551607,0.39830330710561024
20000.0,0.00038105263157894734,0.0012742105263157896,4.830825550970333,0.34515539490739083
20000.0,0.00038105263157894734,0.0013778947368421053,5.922527748605715,0.5200113811612113
20000.0,0.00038105263157894734,0.001481578947368421,6.243834527760367,0.7377699057287899
20000.0,0.00038105263157894734,0.001585263157894737,6.78401012571133,0.24184818873404965
20000.0,0.00038105263157894734,0.0016889473684210527,2.8453142561574896,0.2548323523675935
20000.0,0.00038105263157894734,0.0017926315789473684,3.778542212889141,0.605210985149336
20000.0,0.00038105263157894734,0.0018963157894736843,5.717393770241695,0.32375081956981516
20000.0,0.00038105263157894734,0.002,3.87648113091609,0.3980960955309664
20000.0,0.0004326315789473684,3e-05,4.858768295629631,0.42209226560788266
20000.0,0.0004326315789473684,0.0001336842105263158,1.9422396928212153,0.24255261089632127
20000.0,0.0004326315789473684,0.00023736842105263157,3.8913278110645977,0.10538131494025711
20000.0,0.0004326315789473684,0.0003410526315789474,5.110822079797473,0.5120820402948496
20000.0,0.0004326315789473684,0.00044473684210526317,3.620405365592263,0.3726551004755481
20000.0,0.0004326315789473684,0.0005484210526315789,2.8057226968507685,0.4822155452222766
20000.0,0.0004326315789473684,0.0006521052631578947,3.891376183461098,0.7117101471602396
20000.0,0.0004326315789473684,0.0007557894736842104,2.831525576381231,0.32410820670521545
20000.0,0.0004326315789473684,0.0008594736842105263,3.298405050720764,0.6491961179844299
20000.0,0.0004326315789473684,0.0009631578947368421,4.841975563293969,0.4020448696813329
20000.0,0.0004326315789473684,0.001066842105263158,6.477617152673365,0.5750247948988195
20000.0,0.0004326315789473684,0.0011705263157894736,4.302285852323814,0.6180722767430424
20000.0,0.0004326315789473684,0.0012742105263157896,4.244763009259517,0.5085440990650703
20000.0,0.0004326315789473684,0.0013778947368421053,5.416087958974567,0.46264117798622567
20000.0,0.0004326315789473684,0.001481578947368421,7.092337875053703,0.29541669790683417
20000.0,0.0004326315789473684,0.001585263157894737,6.144014683173192,0.4757893570245332
20000.0,0.0004326315789473684,0.0016889473684210527,2.1071067632500617,0.4233470282313888
20000.0,0.0004326315789473684,0.0017926315789473684,2.623566686583043,0.3907691993135246
20000.0,0.0004326315789473684,0.0018963157894736843,6.585484699461884,0.45313126574148066
20000.0,0.0004326315789473684,0.002,7.984153500889133,0.4153167094381075
20000.0,0.00048421052631578945,3e-05,5.556460553643569,0.3847829751039536
20000.0,0.00048421052631578945,0.0001336842105263158,4.509744644949535,0.5087387410290015
20000.0,0.00048421052631578945,0.00023736842105263157,2.8760771769789173,0.44116667196527837
20000.0,0.00048421052631578945,0.0003410526315789474,5.496106810241168,0.313081132868927
20000.0,0.00048421052631578945,0.00044473684210526317,8.464198739359682,0.5323938245876849
20000.0,0.00048421052631578945,0.0005484210526315789,2.8712717394526,0.4024891774479397
20000.0,0.00048421052631578945,0.0006521052631578947,3.071909636379475,0.35485445406804245
20000.0,0.00048421052631578945,0.0007557894736842104,5.113115947167564,0.2087583222111884
20000.0,0.00048421052631578945,0.0008594736842105263,4.873326239416762,0.36581686618360904
20000.0,0.00048421052631578945,0.0009631578947368421,7.33609439464371,0.6146701829249215
20000.0,0.00048421052631578945,0.001066842105263158,9.030172690868252,0.27446862839283725
20000.0,0.00048421052631578945,0.0011705263157894736,3.7478284839996188,0.3150911554261443
20000.0,0.00048421052631578945,0.0012742105263157896,4.737967220187986,0.5855213466483309
20000.0,0.00048421052631578945,0.0013778947368421053,4.8049413688053,0.6430609315160283
20000.0,0.00048421052631578945,0.001481578947368421,5.410088601424254,0.305639586400114
20000.0,0.00048421052631578945,0.001585263157894737,1.9754750367174252,0.24606955142165857
20000.0,0.00048421052631578945,0.0016889473684210527,4.253695129609431,0.41440357357518626
20000.0,0.00048421052631578945,0.0017926315789473684,6.494883515658098,0.6849671236879036
20000.0,0.00048421052631578945,0.0018963157894736843,7.219823655332746,0.41893678323087336
20000.0,0.00048421052631578945,0.002,3.7398744547642133,0.2931528400893744
20000.0,0.0005357894736842105,3e-05,4.094753472544149,0.2522148557906313
20000.0,0.0005357894736842105,0.0001336842105263158,5.773713945796446,0.6322287994727296
20000.0,0.0005357894736842105,0.00023736842105263157,3.2936596873936574,0.26529351397577844
20000.0,0.0005357894736842105,0.0003410526315789474,4.730069588174621,0.45267512566909185
20000.0,0.0005357894736842105,0.00044473684210526317,5.774823408693016,0.5964545550440976
20000.0,0.0005357894736842105,0.0005484210526315789,2.9928700206517123,0.6380202397015495
20000.0,0.0005357894736842105,0.0006521052631578947,6.092770065462611,0.24613206221202488
20000.0,0.0005357894736842105,0.0007557894736842104,5.9767908105963645,0.6279896899169766
20000.0,0.0005357894736842105,0.0008594736842105263,4.100067264831546,0.463951240116259
20000.0,0.0005357894736842105,0.0009631578947368421,4.258856671439323,0.45221237790125135
20000.0,0.0005357894736842105,0.001066842105263158,4.2580304585464335,0.273310158578465
20000.0,0.0005357894736842105,0.0011705263157894736,4.979634977425282,0.2321404225494898
20000.0,0.0005357894736842105,0.0012742105263157896,2.736933971906261,0.29653643099584126
20000.0,0.0005357894736842105,0.0013778947368421053,3.549698015794741,0.6228006276630434
20000.0,0.0005357894736842105,0.001481578947368421,5.770210753547968,0.763197425120198
20000.0,0.0005357894736842105,0.001585263157894737,4.703803197781649,0.5068601674348141
20000.0,0.0005357894736842105,0.0016889473684210527,4.58686951578832,0.31912287114117616
20000.0,0.0005357894736842105,0.0017926315789473684,2.4870328163450757,0.5484482154312029
20000.0,0.0005357894736842105,0.0018963157894736843,3.4227933622294486,0.23614631215446927
20000.0,0.0005357894736842105,0.002,4.103569546259028,0.4700170419295174
20000.0,0.0005873684210526316,3e-05,4.158612510992118,0.35158469693734895
20000.0,0.0005873684210526316,0.0001336842105263158,3.104437386967938,0.40265691062935377
20000.0,0.0005873684210526316,0.00023736842105263157,4.291086095273403,0.3238099008709552
20000.0,0.0005873684210526316,0.0003410526315789474,5.707955670555405,0.3569006746818542
20000.0,0.0005873684210526316,0.00044473684210526317,3.866430805136846,0.34950101561694014
20000.0,0.0005873684210526316,0.0005484210526315789,2.685310673253762,0.681434202183043
20000.0,0.0005873684210526316,0.0006521052631578947,5.460229884321747,0.5279708703127803
20000.0,0.0005873684210526316,0.0007557894736842104,3.8062311037436767,0.3952912439134817
20000.0,0.0005873684210526316,0.0008594736842105263,2.2973599631067616,0.3935205837483827
20000.0,0.0005873684210526316,0.0009631578947368421,5.273281616560693,0.4937087397964661
20000.0,0.0005873684210526316,0.001066842105263158,4.791062692442531,0.3636667339639875
20000.0,0.0005873684210526316,0.0011705263157894736,7.083773609460581,0.45087054532745957
20000.0,0.0005873684210526316,0.0012742105263157896,3.964800409601728,0.41934272557838836
20000.0,0.0005873684210526316,0.0013778947368421053,5.793027379774049,0.4108342418299048
20000.0,0.0005873684210526316,0.001481578947368421,5.960725144916808,0.514223929523783
20000.0,0.0005873684210526316,0.001585263157894737,5.243522264965119,0.44476834889930494
20000.0,0.0005873684210526316,0.0016889473684210527,3.7766775642712824,0.3084273845386053
20000.0,0.0005873684210526316,0.0017926315789473684,3.937612009447077,0.4126683226020522
20000.0,0.0005873684210526316,0.0018963157894736843,2.8779447394164177,0.2878980439959706
20000.0,0.0005873684210526316,0.002,5.192910008557565,0.3202823603128252
20000.0,0.0006389473684210526,3e-05,6.35441378099094,0.32310872893012543
20000.0,0.0006389473684210526,0.0001336842105263158,4.321427736939423,0.48687390275625286
20000.0,0.0006389473684210526,0.00023736842105263157,5.1675266217032965,0.3613529079460116
20000.0,0.0006389473684210526,0.0003410526315789474,3.4133985204189305,0.4001019653887754
20000.0,0.0006389473684210526,0.00044473684210526317,4.533137032769187,0.4435447548264036
20000.0,0.0006389473684210526,0.0005484210526315789,3.5008451282874935,0.5528934342980106
20000.0,0.0006389473684210526,0.0006521052631578947,5.994858058891284,0.44688061284078834
20000.0,0.0006389473684210526,0.0007557894736842104,4.85835687985533,0.553826201567662
20000.0,0.0006389473684210526,0.0008594736842105263,4.437411491959475,0.3729666805873533
20000.0,0.0006389473684210526,0.0009631578947368421,5.085182445263122,0.5071748163488795
20000.0,0.0006389473684210526,0.001066842105263158,4.481409884763302,0.5784104327027053
20000.0,0.0006389473684210526,0.0011705263157894736,4.317423991406234,0.3444105940309723
20000.0,0.0006389473684210526,0.0012742105263157896,2.365184367740294,0.6726697303604923
20000.0,0.0006389473684210526,0.0013778947368421053,4.7358788601123125,0.5928874055568584
20000.0,0.0006389473684210526,0.001481578947368421,3.267095350775354,0.59264193724697
20000.0,0.0006389473684210526,0.001585263157894737,2.8369953530843137,0.40390439325108496
20000.0,0.0006389473684210526,0.0016889473684210527,5.0924787808696,0.7258062748124703
20000.0,0.0006389473684210526,0.0017926315789473684,6.906309086485518,0.6853695337784502
20000.0,0.0006389473684210526,0.0018963157894736843,4.521143532879688,0.5082790673891437
20000.0,0.0006389473684210526,0.002,4.452203380471743,0.3507463477229659
20000.0,0.0006905263157894737,3e-05,4.137241457901998,0.7577236611150348
20000.0,0.0006905263157894737,0.0001336842105263158,5.0688077848131154,0.8244799599190522
20000.0,0.0006905263157894737,0.00023736842105263157,3.396703559214141,0.6641131955345081
20000.0,0.0006905263157894737,0.0003410526315789474,6.193484136821798,0.47256229249646964
20000.0,0.0006905263157894737,0.00044473684210526317,4.778756502607954,0.5373656382303557
20000.0,0.0006905263157894737,0.0005484210526315789,6.752333634099781,0.37526925071006206
20000.0,0.0006905263157894737,0.0006521052631578947,5.279048827820738,0.4893438968566356
20000.0,0.0006905263157894737,0.0007557894736842104,2.6677103962651967,0.20185343235081638
20000.0,0.0006905263157894737,0.0008594736842105263,3.689661674439091,0.6005627103572407
20000.0,0.0006905263157894737,0.0009631578947368421,6.038836178158997,0.5406054668491548
20000.0,0.0006905263157894737,0.001066842105263158,4.391300230116027,0.49433692018229236
20000.0,0.0006905263157894737,0.0011705263157894736,5.819984621660458,0.3606230687561084
20000.0,0.0006905263157894737,0.0012742105263157896,5.009487776112557,0.731642862050166
20000.0,0.0006905263157894737,0.0013778947368421053,2.4512171308324877,0.408522824970088
20000.0,0.0006905263157894737,0.001481578947368421,2.5024794917627693,0.42087097434563586
20000.0,0.0006905263157894737,0.001585263157894737,5.729687651904895,0.5762560868279126
20000.0,0.0006905263157894737,0.0016889473684210527,3.6616112752044097,0.3888854295434817
20000.0,0.0006905263157894737,0.0017926315789473684,7.186406076135441,0.3214823451093397
20000.0,0.0006905263157894737,0.0018963157894736843,5.517270013507788,0.2706470009501492
20000.0,0.0006905263157894737,0.002,4.479645062558727,0.2567033412905277
20000.0,0.0007421052631578947,3e-05,3.678409949147614,0.45605185799983994
20000.0,0.0007421052631578947,0.0001336842105263158,3.6033878033611293,0.5059081936437532
20000.0,0.0007421052631578947,0.00023736842105263157,3.8405656843029625,0.49192103037020063
20000.0,0.0007421052631578947,0.0003410526315789474,7.403598230711279,0.3902659165343208
20000.0,0.0007421052631578947,0.00044473684210526317,5.744404024400276,0.29792305190126817
20000.0,0.0007421052631578947,0.0005484210526315789,3.644973102915653,0.4952455149760156
20000.0,0.0007421052631578947,0.0006521052631578947,3.564185879236469,0.3211256018146639
20000.0,0.0007421052631578947,0.0007557894736842104,4.8471156186987105,0.4227313629431261
20000.0,0.0007421052631578947,0.0008594736842105263,5.411503999437655,0.5763411014439136
20000.0,0.0007421052631578947,0.0009631578947368421,4.326325893438529,0.2519556882228592
20000.0,0.0007421052631578947,0.001066842105263158,2.725617857077822,0.4688114186682778
20000.0,0.0007421052631578947,0.0011705263157894736,1.8232398829750502,0.3444890103980662
20000.0,0.0007421052631578947,0.0012742105263157896,3.802720729384938,0.4007467408428531
20000.0,0.0007421052631578947,0.0013778947368421053,5.521618693603297,0.2739357733085601
20000.0,0.0007421052631578947,0.001481578947368421,4.648929910923052,0.43163989946492365
20000.0,0.0007421052631578947,0.001585263157894737,4.658996115416121,0.5350938116733942
20000.0,0.0007421052631578947,0.0016889473684210527,5.749666828313351,0.36674964619581213
20000.0,0.0007421052631578947,0.0017926315789473684,2.9490076964953715,0.6346647487961065
20000.0,0.0007421052631578947,0.0018963157894736843,3.9469477521121625,0.4271273559922104
20000.0,0.0007421052631578947,0.002,3.0872879407789364,0.46842247137853354
20000.0,0.0007936842105263158,3e-05,3.727661433138333,0.2688153125041463
20000.0,0.0007936842105263158,0.0001336842105263158,4.382093786236777,0.4119699251677294
20000.0,0.0007936842105263158,0.00023736842105263157,4.934125285402445,0.3799571977223065
20000.0,0.0007936842105263158,0.0003410526315789474,3.4205160781983897,0.49921658598322616
20000.0,0.0007936842105263158,0.00044473684210526317,3.9075418531863284,0.702096632295045
20000.0,0.0007936842105263158,0.0005484210526315789,4.2251144699808005,0.39126346831100667
20000.0,0.0007936842105263158,0.0006521052631578947,5.704409892424642,0.1672073658639249
20000.0,0.0007936842105263158,0.0007557894736842104,4.034392538415477,0.481436982889153
20000.0,0.0007936842105263158,0.0008594736842105263,3.2718193917833327,0.4533295712896308
20000.0,0.0007936842105263158,0.0009631578947368421,1.7336072601869692,0.4080627192667263
20000.0,0.0007936842105263158,0.001066842105263158,3.7474631052514433,0.3849176208032996
20000.0,0.0007936842105263158,0.0011705263157894736,3.9219373917016167,0.5334626558763496
20000.0,0.0007936842105263158,0.0012742105263157896,5.350275737783275,0.39784403660689666
20000.0,0.0007936842105263158,0.0013778947368421053,5.619861952254482,0.4303488003545001
20000.0,0.0007936842105263158,0.001481578947368421,5.395990054531424,0.3001446987400362
20000.0,0.0007936842105263158,0.001585263157894737,7.351728405339859,0.3798424058963256
20000.0,0.0007936842105263158,0.0016889473684210527,3.2617518179482166,0.5668850400036376
20000.0,0.0007936842105263158,0.0017926315789473684,6.927534206314706,0.5154246990619502
20000.0,0.0007936842105263158,0.0018963157894736843,2.7281617694411247,0.48058273532476664
20000.0,0.0007936842105263158,0.002,2.990974097045601,0.29273406471089336
20000.0,0.0008452631578947369,3e-05,2.7415226925850833,0.32975374077169756
20000.0,0.0008452631578947369,0.0001336842105263158,3.727716762112962,0.4166961908892137
20000.0,0.0008452631578947369,0.00023736842105263157,1.9060119666943347,0.4439333165094054
20000.0,0.0008452631578947369,0.0003410526315789474,4.364656080728592,0.4814909482872392
20000.0,0.0008452631578947369,0.00044473684210526317,4.399533276385487,0.33361749768925303
20000.0,0.0008452631578947369,0.0005484210526315789,3.7176114632408463,0.29885118080352796
20000.0,0.0008452631578947369,0.0006521052631578947,6.169220182008961,0.28907208640012627
20000.0,0.0008452631578947369,0.0007557894736842104,3.9691822232564764,0.530851654530746
20000.0,0.0008452631578947369,0.0008594736842105263,3.006898371509663,0.47479004038866535
20000.0,0.0008452631578947369,0.0009631578947368421,5.6717435680597275,0.33236756667420214
20000.0,0.0008452631578947369,0.001066842105263158,5.45858590473736,0.40241423443246643
20000.0,0.0008452631578947369,0.0011705263157894736,3.9753802159463887,0.22311279145943277
20000.0,0.0008452631578947369,0.0012742105263157896,4.163033848942387,0.5591150497873381
20000.0,0.0008452631578947369,0.0013778947368421053,5.284489900972222,0.49138333376504323
20000.0,0.0008452631578947369,0.001481578947368421,3.6381827792715895,0.3318388494334521
20000.0,0.0008452631578947369,0.001585263157894737,5.440663401851474,0.3194183026021082
20000.0,0.0008452631578947369,0.0016889473684210527,3.021965597306984,0.39629919144986653
